id,text,label
834,"an empty exercise , a florid but ultimately vapid crime melodrama with lots of surface flash but little emotional resonance .  ",0
835,a film that is a portrait of grace in an imperfect world .      ,1
836,"it's so laddish and juvenile , only teenage boys could possibly find it funny .  ",0
837,the world needs more filmmakers with passionate enthusiasms like martin scorsese . but it doesn't need gangs of new york .  ,0
838,"without the dark spookiness of crystal lake camp , the horror concept completely loses its creepy menace .  ",0
839,a pathetically inane and unimaginative cross between xxx and vertical limit .  ,0
840,"rabbit-proof fence will probably make you angry . but it will just as likely make you weep , and it will do so in a way t hat d oesn' t ma ke you feel like a sucker .",1
841,there's a vastness implied in metropolis that is just breathtaking .      ,1
842,"this is a nervy , risky film , and villeneuve has inspired croze to give herself over completely to the tormented persona of b ibi .   ",1
843,"the essential problem in orange county is that , having created an unusually vivid set of characters worthy of its strong cast , the film flounders when it comes t o giving them something to do .",0
844,becomes a fascinating study of isolation and frustration that successfully recreates both the physical setting and emotio nal t ensio ns o f the papin sisters .,1
845,"director jay russell stomps in hobnail boots over natalie babbitt's gentle , endearing 1975 children's novel .  ",0
846,what 'blade runner' would've looked like as a low-budget series on a uhf channel .  ,0
847,"that storytelling has value cannot be denied . not even solondz's thirst for controversy , sketchy characters and immatur e p ro vocat io ns can fully succeed at cheapening it .",1
848,koepp's screenplay isn't nearly surprising or clever enough to sustain a reasonable degree of suspense on its own .  ,0
849,turturro is fabulously funny and over the top as a 'very sneaky' butler who excels in the art of impossible disappearing/ rea pp earin g ac ts,1
850,what emerges is an unsettling picture of childhood innocence combined with indoctrinated prejudice . promises is a compel lin g piece t ha t demonstrates just how well children can be trained to live out and carry on their parents' anguish .,1
851,"katz uses archival footage , horrifying documents of lynchings , still photographs and charming old reel-to-reel recordin gs of meer op ol entertaining his children to create his song history , but most powerful of all is the song itself",1
852,"even if it made its original release date last fall , it would've reeked of a been-there , done-that sameness .  ",0
853,"there is something in full frontal , i guess , about artifice and acting and how it distorts reality for people who make movies and watch them , but like most movi e riddles , it works only if you have an interest in the characters you see .",0
854,a film that suffers because of its many excesses .  ,0
855,"for the most part , i spy was an amusing lark that will probably rank as one of murphy's better performances in one of his lesser-praised movies .  ",0
856,"shunji iwai's all about lily chou chou is a beautifully shot , but ultimately flawed film about growing up in japan .  ",0
857,"an uplifting , largely bogus story .  ",0
858,it reduces the complexities to bromides and slogans and it gets so preachy-keen and so tub-thumpingly loud it makes you feel like a chump just for s itting through it .,0
859,a movie that feels like the pilot episode of a new teen-targeted action tv series .  ,0
860,the only young people who possibly will enjoy it are infants . . . who might be distracted by the movie's quick movements and sounds .  ,0
861,""" analyze that "" is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the origi nal . ",0
862,"despite the fact that this film wasn't as bad as i thought it was going to be , it's still not a good movie  ",0
863,"blue crush follows the formula , but throws in too many conflicts to keep the story compelling .  ",0
864,"'it's better to go in knowing full well what's going to happen , but willing to let the earnestness of its execution and ski ll of i ts c ast take you down a familiar road with a few twists . cynics need not apply . '",1
865,a culture clash comedy only half as clever as it thinks it is .  ,0
866,"call this the full monty on ice , the underdog sports team formula redux .      ",1
867,"a big , loud , bang-the-drum bore .  ",0
868,"for all of its insights into the dream world of teen life , and its electronic expression through cyber culture , the film gives no quarter to anyon e seeking to pu ll a cohesive story out of its 2 1/2-hour running time .",0
869,"this warm and gentle romantic comedy has enough interesting characters to fill several movies , and its ample charms shou ld wi n ove r th e most hard-hearted cynics .",1
870,"some movies were made for the big screen , some for the small screen , and some , like ballistic : ecks vs . sever , were made for the palm screen .  ",0
871,"priggish , lethargically paced parable of renewal .  ",0
872,"nobody seems to have cared much about any aspect of it , from its cheesy screenplay to the grayish quality of its lighting to its last-minute , haph azard theatrica l release .",0
